DATE	TIME	BOROUGH	ZIP CODE	LATITUDE	LONGITUDE	LOCATION	ON STREET NAME	CROSS STREET NAME	OFF STREET NAME	NUMBER OF PERSONS INJURED	NUMBER OF PERSONS KILLED	NUMBER OF PEDESTRIANS INJURED	NUMBER OF PEDESTRIANS KILLED	NUMBER OF CYCLIST INJURED	NUMBER OF CYCLIST KILLED	NUMBER OF MOTORIST INJURED	NUMBER OF MOTORIST KILLED	CONTRIBUTING FACTOR VEHICLE 1	CONTRIBUTING FACTOR VEHICLE 2	CONTRIBUTING FACTOR VEHICLE 3	CONTRIBUTING FACTOR VEHICLE 4	CONTRIBUTING FACTOR VEHICLE 5	UNIQUE KEY	VEHICLE TYPE CODE 1	VEHICLE TYPE CODE 2	VEHICLE TYPE CODE 3	VEHICLE TYPE CODE 4	VEHICLE TYPE CODE 5
03/15/2017	13:30			40.737553	-73.85089	(40.737553, -73.85089)				1	0	0	0	0	0	1	0	Unspecified	Unspecified				3632620	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/15/2017	13:35	BROOKLYN	11207	40.658337	-73.87759	(40.658337, -73.87759)	COZINE AVENUE                   	ASHFORD STREET		0	0	0	0	0	0	0	0	Failure to Yield Right-of-Way	Unspecified				3632493	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/15/2017	13:35	MANHATTAN	10017	40.753944	-73.972145	(40.753944, -73.972145)	3 AVENUE                        	EAST 47 STREET		0	0	0	0	0	0	0	0	Driver Inexperience	Unspecified				3632569	TAXI	SPORT UTILITY / STATION WAGON			
03/15/2017	13:35	MANHATTAN	10036	40.763123	-73.99294	(40.763123, -73.99294)			691       10 AVENUE                     	0	0	0	0	0	0	0	0	Obstruction/Debris	Unspecified				3632931	SPORT UTILITY / STATION WAGON				
03/15/2017	13:35			40.755302	-73.97536	(40.755302, -73.97536)			PARK AVENUE                             	0	0	0	0	0	0	0	0	Other Vehicular	Following Too Closely				3632805	SPORT UTILITY / STATION WAGON	TAXI			
03/15/2017	13:40	BROOKLYN	11234	40.62044	-73.91736	(40.62044, -73.91736)			2363      RALPH AVENUE                  	0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3632755	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/15/2017	13:40			40.741642	-73.97817	(40.741642, -73.97817)	2 AVENUE                        			0	0	0	0	0	0	0	0	Unspecified	Unspecified				3633766	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/15/2017	13:45	BROOKLYN	11211	40.708534	-73.96258	(40.708534, -73.96258)	SOUTH 9 STREET                  	DRIGGS AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3633054					
03/15/2017	13:45	BROOKLYN	11234	40.623714	-73.91772	(40.623714, -73.91772)	RALPH AVENUE                    	EAST 66 STREET		0	0	0	0	0	0	0	0	Unspecified					3632712	PASSENGER VEHICLE				
03/15/2017	13:45	MANHATTAN	10005	40.708687	-74.010704	(40.708687, -74.010704)			140       BROADWAY                      	0	0	0	0	0	0	0	0	Pavement Slippery	Unspecified				3632514	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/15/2017	13:45	QUEENS	11419	40.691177	-73.8266	(40.691177, -73.8266)	LEFFERTS BOULEVARD              	97 AVENUE		0	0	0	0	0	0	0	0	Driver Inexperience	Unspecified				3632672	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/15/2017	13:45			40.709145	-73.72764	(40.709145, -73.72764)				0	0	0	0	0	0	0	0	Lost Consciousness					3633057	PASSENGER VEHICLE				
03/15/2017	13:49			40.884857	-73.91587	(40.884857, -73.91587)	INDEPENDENCE AVENUE             			0	0	0	0	0	0	0	0	Turning Improperly	Unspecified				3632940	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/15/2017	13:50	MANHATTAN	10014	40.738136	-74.00388	(40.738136, -74.00388)	WEST 4 STREET                   	JANE STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3635080	SPORT UTILITY / STATION WAGON				
03/15/2017	13:50	STATEN ISLAND	10307	40.51167	-74.24939	(40.51167, -74.24939)			141B      MAIN STREET                   	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3632461	SPORT UTILITY / STATION WAGON				
03/15/2017	13:52									0	0	0	0	0	0	0	0	Unspecified					3634021	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/15/2017	13:55	BRONX	10466	40.894352	-73.84232	(40.894352, -73.84232)			4138      WILDER AVENUE                 	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3632992	PASSENGER VEHICLE	PICK-UP TRUCK			
03/15/2017	13:55			40.665142	-73.99669	(40.665142, -73.99669)	3 AVENUE                        			0	0	0	0	0	0	0	0	Unspecified	Unspecified				3632586	PICK-UP TRUCK				
03/15/2017	14:00	BRONX	10463	40.88038	-73.91091	(40.88038, -73.91091)	WEST 230 STREET                 	RIVERDALE AVENUE		0	0	0	0	0	0	0	0	Driver Inexperience	Unspecified				3632718					
03/15/2017	14:00	BROOKLYN	11235	40.57826	-73.95838	(40.57826, -73.95838)			1035      BRIGHTON BEACH AVENUE         	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3635173	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/15/2017	14:00	MANHATTAN	10001	40.753387	-73.99631	(40.753387, -73.99631)	WEST 34 STREET                  	9 AVENUE		0	0	0	0	0	0	0	0	Turning Improperly	Unspecified				3632938	PASSENGER VEHICLE	TAXI			
03/15/2017	14:00	MANHATTAN	10010	40.74223	-73.9933	(40.74223, -73.9933)	AVENUE OF THE AMERICAS          	WEST 22 STREET		0	0	0	0	0	0	0	0	Aggressive Driving/Road Rage	Aggressive Driving/Road Rage				3633127	SPORT UTILITY / STATION WAGON				
03/15/2017	14:00	MANHATTAN	10018	40.75427	-73.99197	(40.75427, -73.99197)			545       8 AVENUE                      	0	0	0	0	0	0	0	0	Other Vehicular	Unspecified				3632742	SPORT UTILITY / STATION WAGON	TAXI			
03/15/2017	14:00	QUEENS	11367						6501      Kissena Blvd..                	0	0	0	0	0	0	0	0	Driver Inexperience	Unspecified				3632479	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/15/2017	14:00	QUEENS	11370	40.766785	-73.893105	(40.766785, -73.893105)	76 STREET                       	ASTORIA BOULEVARD		0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3633016	PASSENGER VEHICLE				
03/15/2017	14:00	QUEENS	11414	40.65392	-73.835655	(40.65392, -73.835655)			162-42    96 STREET                     	0	0	0	0	0	0	0	0	Failure to Yield Right-of-Way	Unspecified				3632330	PASSENGER VEHICLE				
03/15/2017	14:00			40.583874	-73.823044	(40.583874, -73.823044)	BEACH 102 STREET                	ROCKAWAY BEACH BOULEVARD		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3633933	SPORT UTILITY / STATION WAGON				
03/15/2017	14:00	STATEN ISLAND	10309	40.533157	-74.20341	(40.533157, -74.20341)	FOSTER ROAD                     	CARLTON AVENUE		3	0	0	0	0	0	3	0	Pavement Slippery	Unspecified				3632613	SPORT UTILITY / STATION WAGON	PICK-UP TRUCK			
03/15/2017	14:06	BROOKLYN	11231	40.678394	-74.01169	(40.678394, -74.01169)	VAN BRUNT STREET                	KING STREET		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3632593	PASSENGER VEHICLE				
03/15/2017	14:08	QUEENS	11422	40.668312	-73.72985	(40.668312, -73.72985)			246-21    136 ROAD                      	0	0	0	0	0	0	0	0	Other Vehicular	Unspecified				3633055	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/15/2017	14:10			40.612644	-74.13073	(40.612644, -74.13073)	VICTORY BOULEVARD               	JEWETT AVENUE		0	0	0	0	0	0	0	0	Pavement Slippery	Unspecified				3632789	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/15/2017	14:13			40.640713	-73.89215	(40.640713, -73.89215)	EAST 101 STREET                 			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3632842	SPORT UTILITY / STATION WAGON				
03/15/2017	14:15	STATEN ISLAND	10301	40.6377	-74.08805	(40.6377, -74.08805)	YORK AVENUE                     	BRIGHTON AVENUE		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3633833	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/15/2017	14:16	BROOKLYN	11201				Clinton st                      	Atlantic ave		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3632583	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/15/2017	14:16									0	0	0	0	0	0	0	0	Obstruction/Debris	Unspecified				3633670	PICK-UP TRUCK				
03/15/2017	14:17	STATEN ISLAND	10305	40.59604	-74.08242	(40.59604, -74.08242)	LEDYARD PLACE                   	PARKINSON AVENUE		0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3632574	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/15/2017	14:20	BROOKLYN	11207	40.675735	-73.89686	(40.675735, -73.89686)	PENNSYLVANIA AVENUE             	ATLANTIC AVENUE		0	0	0	0	0	0	0	0	Other Vehicular	Unspecified				3634244	SPORT UTILITY / STATION WAGON				
03/15/2017	14:20	MANHATTAN	10029	40.79423	-73.94695	(40.79423, -73.94695)	EAST 108 STREET                 	PARK AVENUE		0	0	0	0	0	0	0	0	Pavement Slippery	Unspecified				3632916	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/15/2017	14:20	MANHATTAN	10029	40.79554	-73.9481	(40.79554, -73.9481)	MADISON AVENUE                  	EAST 109 STREET		0	0	0	0	0	0	0	0	Failure to Yield Right-of-Way	Unspecified				3634504	PICK-UP TRUCK	TAXI			
03/15/2017	14:20	QUEENS	11435	40.690716	-73.79988	(40.690716, -73.79988)			147-48    109 AVENUE                    	0	0	0	0	0	0	0	0	Unspecified					3632533	PASSENGER VEHICLE				
03/15/2017	14:20			40.665535	-73.93699	(40.665535, -73.93699)	TROY AVENUE                     			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3632919	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/15/2017	14:20									0	0	0	0	0	0	0	0	Other Vehicular	Unspecified				3632345	SPORT UTILITY / STATION WAGON				
03/15/2017	14:23	BROOKLYN	11219	40.628643	-74.005936	(40.628643, -74.005936)	65 STREET                       	11 AVENUE		0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3632490	PASSENGER VEHICLE				
03/15/2017	14:25			40.71679	-73.94982	(40.71679, -73.94982)	LORIMER STREET                  	MEEKER AVENUE		0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3632495	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/15/2017	14:30	BROOKLYN	11212	40.665703	-73.90925	(40.665703, -73.90925)			275       BLAKE AVENUE                  	0	0	0	0	0	0	0	0	Driver Inexperience	Unspecified				3632652	PASSENGER VEHICLE				
03/15/2017	14:30	MANHATTAN	10036						236       west 45th st                  	0	0	0	0	0	0	0	0	Backing Unsafely					3632794	PICK-UP TRUCK				
03/15/2017	14:30	QUEENS	11355	40.748756	-73.82133	(40.748756, -73.82133)	COLDEN STREET                   	JUNIPER AVENUE		0	0	0	0	0	0	0	0	Turning Improperly	Unspecified				3632702	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/15/2017	14:30			40.761597	-73.9246	(40.761597, -73.9246)	BROADWAY                        			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3633017	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/15/2017	14:30			40.709198	-73.991776	(40.709198, -73.991776)				0	0	0	0	0	0	0	0	Obstruction/Debris					3632452	PASSENGER VEHICLE				
03/15/2017	14:30			40.718075	-73.97511	(40.718075, -73.97511)				0	0	0	0	0	0	0	0	Unspecified	Unspecified				3633972	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/15/2017	14:30			40.739143	-73.90109	(40.739143, -73.90109)				0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3632658	SPORT UTILITY / STATION WAGON				
03/15/2017	14:30	BROOKLYN	11207	40.67189	-73.895874	(40.67189, -73.895874)	PITKIN AVENUE                   	PENNSYLVANIA AVENUE		3	0	0	0	0	0	3	0	Unspecified	Unspecified	Unspecified			3633718	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE		
03/15/2017	14:40	BRONX	10461	40.848125	-73.83327	(40.848125, -73.83327)			1835      PILGRIM AVENUE                	0	0	0	0	0	0	0	0	Unspecified					3633961	PASSENGER VEHICLE				
03/15/2017	14:40	QUEENS	11432	40.71781	-73.80358	(40.71781, -73.80358)	164 STREET                      	82 ROAD		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3632478	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/15/2017	14:40			40.554085	-74.19276	(40.554085, -74.19276)	ARDEN AVENUE                    			1	0	0	0	0	0	1	0	Driver Inattention/Distraction	Unspecified				3632616	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/15/2017	14:45	BROOKLYN	11215	40.67304	-73.986496	(40.67304, -73.986496)			374       4 AVENUE                      	0	0	0	0	0	0	0	0	Unsafe Lane Changing	Unspecified				3632761	SPORT UTILITY / STATION WAGON	TAXI			
03/15/2017	14:45			40.708252	-74.001945	(40.708252, -74.001945)	PECK SLIP                       			0	0	0	0	0	0	0	0	Unspecified					3633146	PASSENGER VEHICLE				
03/15/2017	14:45	MANHATTAN	10016	40.74892	-73.9779	(40.74892, -73.9779)	LEXINGTON AVENUE                	EAST 38 STREET		1	0	0	0	0	0	1	0	Backing Unsafely	Unspecified				3634578	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/15/2017	14:47	BROOKLYN	11235	40.583485	-73.9601	(40.583485, -73.9601)	GUIDER AVENUE                   	BANNER AVENUE		0	0	0	0	0	0	0	0	Following Too Closely	Other Vehicular				3635174	SPORT UTILITY / STATION WAGON				
03/15/2017	14:47			40.806705	-73.96486	(40.806705, -73.96486)	WEST 114 STREET                 			0	0	0	0	0	0	0	0	Unspecified					3633658	SPORT UTILITY / STATION WAGON				
03/15/2017	14:48	BRONX	10457	40.85429	-73.90027	(40.85429, -73.90027)	RYER AVENUE                     	EAST 181 STREET		0	0	0	0	0	0	0	0	Pavement Slippery	Unspecified				3632499	PASSENGER VEHICLE				
03/15/2017	14:50	BROOKLYN	11206	40.70839	-73.939964	(40.70839, -73.939964)	BUSHWICK AVENUE                 	MESEROLE STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3634768	PICK-UP TRUCK	PASSENGER VEHICLE			
03/15/2017	14:50	QUEENS	11004	40.748177	-73.71941	(40.748177, -73.71941)			73-47     LITTLE NECK PARKWAY           	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3633050	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/15/2017	14:50	BROOKLYN	11212	40.6665	-73.90388	(40.6665, -73.90388)			423       BLAKE AVENUE                  	1	0	0	0	0	0	1	0	Unspecified	Unspecified				3632649	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/15/2017	14:54	BROOKLYN	11219	40.637054	-73.98643	(40.637054, -73.98643)	43 STREET                       	14 AVENUE		0	0	0	0	0	0	0	0	Unspecified					3634485	PASSENGER VEHICLE				
03/15/2017	14:54			40.74947	-73.7564	(40.74947, -73.7564)				1	0	0	0	0	0	1	0	View Obstructed/Limited					3632624	SPORT UTILITY / STATION WAGON				
03/15/2017	14:55	MANHATTAN	10016	40.74592	-73.986404	(40.74592, -73.986404)	WEST 30 STREET                  	5 AVENUE		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3633905	PASSENGER VEHICLE				
03/15/2017	14:59	QUEENS	11367	40.72096	-73.82317	(40.72096, -73.82317)			138-13    77 AVENUE                     	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Driver Inattention/Distraction				3632480	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/15/2017	15:00	BRONX	10463	40.880295	-73.90275	(40.880295, -73.90275)			170       WEST 233 STREET               	0	0	0	0	0	0	0	0	Unspecified					3632710	SPORT UTILITY / STATION WAGON				
03/15/2017	15:00	BROOKLYN	11206	40.706245	-73.93932	(40.706245, -73.93932)			215       BOERUM STREET                 	0	0	0	0	0	0	0	0	Pavement Slippery	Unspecified				3637045	SPORT UTILITY / STATION WAGON				
03/15/2017	15:00	BROOKLYN	11212	40.66921	-73.91064	(40.66921, -73.91064)			440       ROCKAWAY AVENUE               	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3637994	PASSENGER VEHICLE				
03/15/2017	15:00	BROOKLYN	11220	40.61143	-74.03485	(40.61143, -74.03485)	4 AVENUE                        	SHORE ROAD		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3632496	PASSENGER VEHICLE	PICK-UP TRUCK			
03/15/2017	15:00	MANHATTAN	10013	40.722717	-74.004456	(40.722717, -74.004456)	GRAND STREET                    	THOMPSON STREET		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3634882	PASSENGER VEHICLE				
03/15/2017	15:00	MANHATTAN	10025	40.803917	-73.963165	(40.803917, -73.963165)			1047      AMSTERDAM AVENUE              	0	0	0	0	0	0	0	0	Unspecified					3633667	PASSENGER VEHICLE				
03/15/2017	15:00	QUEENS	11101	40.73481	-73.93465	(40.73481, -73.93465)			52-10     37 STREET                     	0	0	0	0	0	0	0	0	Pavement Slippery	Unspecified				3634850	PASSENGER VEHICLE				
03/15/2017	15:00	QUEENS	11418	40.70127	-73.82951	(40.70127, -73.82951)			86-44     121 STREET                    	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3633394	PASSENGER VEHICLE				
03/15/2017	15:00	STATEN ISLAND	10312	40.529938	-74.18823	(40.529938, -74.18823)	KINGDOM AVENUE                  	DEISIUS STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3633067	SPORT UTILITY / STATION WAGON				
03/15/2017	15:00			40.77039	-73.954124	(40.77039, -73.954124)	EAST 76 STREET                  			0	0	0	0	0	0	0	0	Driver Inexperience	Unspecified				3632800	SPORT UTILITY / STATION WAGON				
03/15/2017	15:00			40.71549	-73.860634	(40.71549, -73.860634)	WOODHAVEN BOULEVARD             			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3632839	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/15/2017	15:05	QUEENS	11101	40.741028	-73.93432	(40.741028, -73.93432)	VANDAM STREET                   	48 AVENUE		0	0	0	0	0	0	0	0	Failure to Yield Right-of-Way	Unspecified				3632540	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/15/2017	15:09	MANHATTAN	10002	40.718792	-73.98902	(40.718792, -73.98902)	DELANCEY STREET                 	LUDLOW STREET		0	0	0	0	0	0	0	0	Unsafe Lane Changing	Unspecified				3633975	SPORT UTILITY / STATION WAGON	TAXI			
03/15/2017	15:10	BRONX	10457	40.845833	-73.90388	(40.845833, -73.90388)	ANTHONY AVENUE                  	PROSPECT PLACE		0	0	0	0	0	0	0	0	Unspecified					3633022	SPORT UTILITY / STATION WAGON				
03/15/2017	15:10	BROOKLYN	11209	40.61696	-74.02751	(40.61696, -74.02751)	92 STREET                       	FORT HAMILTON PARKWAY		0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3632598	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/15/2017	15:10	BROOKLYN	11211				VANDERVORT AVENUE               	METROPOLITAN AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3632632	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/15/2017	15:10	BROOKLYN	11228	40.61334	-74.01109	(40.61334, -74.01109)	14 AVENUE                       	85 STREET		0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3632847	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/15/2017	15:15	BRONX	10472	40.8264	-73.87581	(40.8264, -73.87581)	MANOR AVENUE                    	WATSON AVENUE		0	0	0	0	0	0	0	0	Unspecified					3632830	SPORT UTILITY / STATION WAGON				
03/15/2017	15:15	BROOKLYN	11204	40.618565	-73.99387	(40.618565, -73.99387)			1703      68 STREET                     	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3632848	PASSENGER VEHICLE				
03/15/2017	15:15	QUEENS	11369	40.77025	-73.87066	(40.77025, -73.87066)			100-15    DITMARS BOULEVARD             	0	0	0	0	0	0	0	0	Other Vehicular	Pavement Slippery				3633770	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/15/2017	15:15			40.710854	-73.876305	(40.710854, -73.876305)	76 STREET                       			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3633069	PASSENGER VEHICLE				
03/15/2017	15:15			40.81821	-73.96144	(40.81821, -73.96144)				0	0	0	0	0	0	0	0	Obstruction/Debris	Unspecified				3635688	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/15/2017	15:19	MANHATTAN	10027	40.81636	-73.954094	(40.81636, -73.954094)	AMSTERDAM AVENUE                	WEST 131 STREET		0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3633663	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/15/2017	15:20	BROOKLYN	11223	40.602024	-73.97433	(40.602024, -73.97433)			98        VAN SICKLEN STREET            	0	0	0	0	0	0	0	0	Pavement Slippery	Unspecified				3632849	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/15/2017	15:20	QUEENS	11433	40.70024	-73.792854	(40.70024, -73.792854)	SOUTH ROAD                      	164 STREET		0	0	0	0	0	0	0	0	Unsafe Speed	Traffic Control Disregarded				3632515	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/15/2017	15:24	BRONX	10472	40.8337	-73.879845	(40.8337, -73.879845)	BRONX RIVER AVENUE              	EAST 173 STREET		2	0	0	0	0	0	2	0	Following Too Closely	Unspecified				3632835	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/15/2017	15:25			40.87787	-73.8701	(40.87787, -73.8701)				0	0	0	0	0	0	0	0	Other Vehicular					3633138	SPORT UTILITY / STATION WAGON				
03/15/2017	15:30	BROOKLYN	11219	40.638245	-73.99595	(40.638245, -73.99595)	11 AVENUE                       	48 STREET		0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3634492	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/15/2017	15:30	BROOKLYN	11233	40.68388	-73.93173	(40.68388, -73.93173)			558       HALSEY STREET                 	0	0	0	0	0	0	0	0	Unspecified					3632927	SPORT UTILITY / STATION WAGON				
03/15/2017	15:30	MANHATTAN	10017	40.754208	-73.97196	(40.754208, -73.97196)			764       3 AVENUE                      	0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3632575					
03/15/2017	15:30	QUEENS	11365	40.73468	-73.81062	(40.73468, -73.81062)			67-15     PARSONS BOULEVARD             	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3632481	SPORT UTILITY / STATION WAGON				
03/15/2017	15:30	QUEENS	11414	40.664192	-73.841125	(40.664192, -73.841125)	CROSS BAY BOULEVARD             	156 AVENUE		0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3632787	SPORT UTILITY / STATION WAGON	PICK-UP TRUCK			
03/15/2017	15:30	QUEENS	11421	40.685894	-73.86524	(40.685894, -73.86524)	75 STREET                       	ROCKAWAY BOULEVARD		0	0	0	0	0	0	0	0	Pavement Slippery	Unspecified	Unspecified			3632687	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/15/2017	15:30	QUEENS	11434	40.66675	-73.779945	(40.66675, -73.779945)	SOUTH CONDUIT AVENUE            	ROCKAWAY BOULEVARD		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3633043	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
